seed,experiment,method,condition,mean_regret,p95_regret,action_agreement,mean_gap,q1_regret,q1_agreement,q2_regret,q2_agreement,q3_regret,q3_agreement,q4_regret,q4_agreement
2715587874,E031,boundary_aware,moderate,0.004574542413829756,0.014436120991780477,0.2772727272727273,0.003579681745965971,0.0028666159247078328,0.18181818181818182,0.004494528999788958,0.21818181818181817,0.004596420671857387,0.32727272727272727,0.006340604058964849,0.38181818181818183
2715587874,E031,boundary_aware,strong,0.005426014917753179,0.019417068861230572,0.2772727272727273,0.003579681745965971,0.003083702462559342,0.2,0.005688172315160117,0.2,0.004501603450775938,0.4,0.00843058144251732,0.3090909090909091
2715587874,E031,robust_control_aware,moderate,0.003260688543152507,0.011494189205642363,0.38181818181818183,0.003579681745965971,0.0018135764265276902,0.2909090909090909,0.0030869574396083883,0.3090909090909091,0.0036520165376694607,0.41818181818181815,0.0044902037688044905,0.509090909090909
2715587874,E031,robust_control_aware,strong,0.00476857450748192,0.01493170475388257,0.2772727272727273,0.003579681745965971,0.002794173020078127,0.18181818181818182,0.004725500140222734,0.23636363636363636,0.004667079954936969,0.34545454545454546,0.006887544914689845,0.34545454545454546
2680261440,E020,boundary_aware,moderate,0.002919496720633431,0.011138688276647215,0.42727272727272725,0.0036233218649513637,0.002135227969987476,0.34545454545454546,0.002485736140564918,0.38181818181818183,0.0038103220682754193,0.36363636363636365,0.0032467007037059094,0.6181818181818182
2680261440,E020,boundary_aware,strong,0.004891714688206082,0.016186132094097177,0.34545454545454546,0.0036233218649513637,0.0035332360487493795,0.34545454545454546,0.0041305478642734254,0.2909090909090909,0.0046280280064636406,0.2727272727272727,0.00727504683333788,0.4727272727272727
2680261440,E020,robust_control_aware,moderate,0.0012602652197388033,0.006185082884208783,0.6681818181818182,0.0036233218649513637,0.0008865823815950929,0.509090909090909,0.001078015299998844,0.6,0.0013255024348207026,0.6909090909090909,0.0017509607625405734,0.8727272727272727
2680261440,E020,robust_control_aware,strong,0.002732106105828575,0.009788049894828437,0.4954545454545455,0.0036233218649513637,0.0015618913614271696,0.4,0.002484456531835892,0.41818181818181815,0.002719063879695394,0.4909090909090909,0.0041630126503558445,0.6727272727272727
2680261440,E031,boundary_aware,moderate,0.004076399139544452,0.013839782942689855,0.36363636363636365,0.0036233218649513637,0.0026097422157516027,0.32727272727272727,0.0029642156146430856,0.2909090909090909,0.0035209579515611106,0.4,0.007210680776222012,0.43636363636363634
2680261440,E031,boundary_aware,strong,0.005103603099094704,0.019231978886197855,0.32727272727272727,0.0036233218649513637,0.004364978476830475,0.2727272727272727,0.0034023003630231767,0.2909090909090909,0.004574104186127539,0.36363636363636365,0.008073029370397628,0.38181818181818183
