seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2937656991,noise_aware,strong,0.03651153938035811,0.08859546900267444,0.7525,0.0,0.4675,191.84859937505126
2937656991,sharpness_aware,strong,0.035120227109287507,0.07950296693718077,0.7875,0.0,0.455,194.8383372303224
1872448827,mse,strong,0.022796016124711195,0.056331128141758315,0.9175,0.0,0.465,187.94611024217738
1872448827,noise_aware,strong,0.02488542032118985,0.06077539693214201,0.8975,0.0,0.445,191.03936202724907
1872448827,sharpness_aware,strong,0.024337011148803548,0.06013060039052751,0.92,0.0,0.4675,191.65434582475228
2027309548,mse,strong,0.03360145327188272,0.07553980337831434,0.7975,0.0,0.475,186.47475851250846
2027309548,noise_aware,strong,0.033122529816698075,0.08527409909249808,0.7825,0.0025,0.4725,184.99659575042153
2027309548,sharpness_aware,strong,0.03373809592595294,0.0815387971384049,0.785,0.0,0.4675,189.60313882880388
2136321268,mse,strong,0.030276605633137377,0.07711680120969124,0.83,0.0025,0.455,188.60084582437491
2136321268,noise_aware,strong,0.02974821139136548,0.07535244754175757,0.8475,0.0,0.48,189.2767400266377
2136321268,sharpness_aware,strong,0.02988043664329276,0.07647422198579437,0.8375,0.0,0.4775,191.6504548738293
3252490845,mse,strong,0.021515105366436214,0.05294240819262897,0.935,0.0,0.4875,188.90706081447792
3252490845,noise_aware,strong,0.026122211472513035,0.06700064534405978,0.8725,0.0,0.4575,194.6317938153284
3252490845,sharpness_aware,strong,0.022994671727060226,0.05890551715144049,0.92,0.0,0.4575,193.13304443247665
3692477288,mse,strong,0.03549650777021796,0.08846530397571771,0.78,0.0,0.43,183.831508931322
3692477288,noise_aware,strong,0.031048399171827893,0.07234233186830341,0.84,0.0025,0.47,185.89785623662516
3692477288,sharpness_aware,strong,0.03385202327475025,0.0896087534564236,0.8,0.0,0.425,187.41495367835807
72726709,mse,strong,0.03568475579606918,0.08915212634388392,0.7525,0.0,0.425,191.4125266535689
72726709,noise_aware,strong,0.030844004919733617,0.07493853343084839,0.8225,0.0,0.445,190.22040356087425
72726709,sharpness_aware,strong,0.033013347982039726,0.08216617222437957,0.79,0.0,0.465,191.93545169663332
263809025,mse,strong,0.03785336017281568,0.09064603888964425,0.755,0.0,0.455,192.46848682062208
263809025,noise_aware,strong,0.03833511626705593,0.08331660935285987,0.75,0.0,0.45,193.50679315165485
263809025,sharpness_aware,strong,0.044625299505041446,0.11109367148090402,0.695,0.0075,0.4425,195.5403222328766
388266878,mse,strong,0.020793499213625277,0.050296579990292946,0.945,0.0,0.48,184.3350878885385
388266878,noise_aware,strong,0.026210792445986925,0.06629043004548618,0.885,0.0,0.4775,184.7859925141813
388266878,sharpness_aware,strong,0.029301226587360563,0.07307095655526934,0.855,0.0,0.465,189.96297381913075
3805909048,mse,strong,0.032238901443287046,0.0822426238109464,0.81,0.0,0.455,192.21193344485528
3805909048,noise_aware,strong,0.032631813198815314,0.07935296082362714,0.8175,0.0025,0.4675,197.75551039797926
3805909048,sharpness_aware,strong,0.0335223963025506,0.08027113200071624,0.81,0.0,0.455,196.23176699682364
3006661105,mse,strong,0.02496453239041353,0.06260474509909904,0.88,0.0,0.43,189.83748169603433
3006661105,noise_aware,strong,0.02650429651800711,0.06648038142607636,0.8775,0.0,0.4475,186.83546383808925
3006661105,sharpness_aware,strong,0.03196909923024556,0.07649389428621807,0.8075,0.0,0.4275,192.12870240321962
2400255462,mse,strong,0.039095644478583755,0.0992251173585162,0.7275,0.0,0.445,185.6610456909981
2400255462,noise_aware,strong,0.03969297356005966,0.0920440249272431,0.72,0.0025,0.435,185.74607234301428
2400255462,sharpness_aware,strong,0.03488913692892712,0.08782552167050987,0.7775,0.0,0.44,188.42184929112
1592815009,mse,strong,0.022571803261682274,0.05717318339844385,0.925,0.0,0.46,195.53186216587466
1592815009,noise_aware,strong,0.02324468576544073,0.06021649593964855,0.915,0.0,0.465,194.845625703703
1592815009,sharpness_aware,strong,0.023781938432234452,0.06048476722243433,0.9175,0.0,0.4625,197.92051945668214
616946658,mse,strong,0.02894522337734267,0.07481143258657859,0.85,0.0,0.4625,187.71838380912115
616946658,noise_aware,strong,0.02987138020384699,0.07571735097375071,0.84,0.0,0.475,189.55492937517405
616946658,sharpness_aware,strong,0.028470156968378596,0.07510289436091001,0.86,0.0,0.4575,187.54365401088185
4125253457,mse,strong,0.05604108021395267,0.13064238051875554,0.5325,0.0025,0.42,191.25207484907875
4125253457,noise_aware,strong,0.04317541090388463,0.10533108503524488,0.6725,0.0,0.4175,185.97489604528488
4125253457,sharpness_aware,strong,0.050085775248577546,0.12292469607871218,0.595,0.0025,0.4125,189.4523639235436
1894299039,mse,strong,0.03269668870286152,0.0735518171354414,0.7925,0.0,0.44,188.6331437495246
1894299039,noise_aware,strong,0.031464475267003356,0.07455139553806407,0.825,0.0,0.425,189.07787622014303
1894299039,sharpness_aware,strong,0.03320930627156724,0.07200304572175753,0.825,0.0,0.4075,191.07082638045028
1826657357,mse,strong,0.03234263162864803,0.07871931407541377,0.815,0.0,0.44,192.7618385944718
1826657357,noise_aware,strong,0.03164451360535694,0.07212375673948702,0.8275,0.0,0.4275,193.3975912548754
1826657357,sharpness_aware,strong,0.027625524086709947,0.06637809355277415,0.865,0.0,0.4475,189.9368839229423
3869760332,mse,strong,0.025559834468304576,0.07047953990140574,0.9,0.0,0.4825,177.91156755987225
3869760332,noise_aware,strong,0.02897730357449066,0.07568709787605543,0.85,0.0025,0.4375,176.09048784994502
3869760332,sharpness_aware,strong,0.023549907541190674,0.05631975884512857,0.9275,0.0,0.4775,177.6001167467686
3942096291,mse,strong,0.02547456564559825,0.06544795054185826,0.8825,0.0,0.4725,187.7266151636054
