seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
960545,noise_aware_mse,nominal,11.359584042158485,29.0,0.0,0.5517241379310345,0.0985410192838272,0.37871491972234045,0.0,0.0018183732801338418
960545,noise_aware_mse,moderate,1.8161810938801368,436.0,0.0,0.6009174311926605,0.009176524548460034,0.05152025499238052,1.0,0.0003663118931390621
960545,noise_aware_mse,strong,9.89088226661837,91.0,0.0,0.5824175824175825,0.027357692593058095,0.0667270389832374,1.0,0.0011131001177624462
960545,control_aware_rank,nominal,0.0026335009088519195,500.0,1.0,0.882,3.69416624302933e-05,0.0020441527119475574,1.0,0.00043334197117048676
960545,control_aware_rank,moderate,9.384183964091433,111.0,0.0,0.8558558558558559,0.013845612848400373,0.030580303711457778,11.0,0.00010096236686471137
960545,control_aware_rank,strong,10.797295552320154,52.0,0.0,0.8269230769230769,0.05386459478806876,0.1197588543572134,7.0,0.0006976880249703627
231250,noise_aware_mse,nominal,9.396476639078237,111.0,0.0,0.5765765765765766,0.005842750562365677,0.033432395470228166,0.0,0.012269116282945232
231250,noise_aware_mse,moderate,9.587371259320031,103.0,0.0,0.5728155339805825,0.02156910637091238,0.04624080963328429,0.0,0.015683185004404306
231250,noise_aware_mse,strong,10.21613314018352,78.0,0.0,0.7435897435897436,0.006537005513863939,0.23822662386913057,0.0,0.018929051890088488
231250,control_aware_rank,nominal,0.00184292842243751,500.0,1.0,0.838,9.796871122800617e-05,0.0018768879747135233,9.0,0.0006516492695293565
231250,control_aware_rank,moderate,0.003064543122514115,500.0,1.0,0.828,0.00013333709982937247,0.002441842460045236,6.0,6.739639024436628e-05
231250,control_aware_rank,strong,2.666679798818943,391.0,0.0,0.7519181585677749,0.005346896457895868,0.011278786929868148,0.0,0.018929051890088488
761934,noise_aware_mse,nominal,9.647259329114972,100.0,0.0,0.57,0.01981651211154719,0.050184116462279535,0.0,0.000887257602262265
761934,noise_aware_mse,moderate,9.940125048012105,88.0,0.0,0.5568181818181818,0.026002412981460412,0.09239715915592175,0.0,0.00025681931101710284
